Subj_idx,Stimulus,Response,Confidence,RT_decision,RT_confidence,Task
5,1,1,10,0.474,3.327,EM
5,2,1,0,0.555,5.446,EM
5,1,1,10,0.67,1.749,EM
5,2,2,10,0.545,2.035,EM
5,2,2,10,0.96,2.251,EM
5,1,1,10,0.901,12.489,EM
5,2,2,10,0.476,1.696,EM
5,1,1,10,0.534,2.44,EM
5,2,2,5,0.762,4.544,EM
5,1,1,10,0.526,1.898,EM
5,2,2,10,0.415,1.8,EM
5,2,2,10,0.331,2.046,EM
5,1,1,10,0.874,2.461,EM
5,2,2,10,0.579,2.838,EM
5,1,1,10,0.347,1.595,EM
5,1,1,10,0.467,2.62,EM
5,1,1,10,0.333,2.847,EM
5,1,2,0,0.745,12.511,EM
5,1,1,10,0.648,2.426,EM
5,1,1,10,0.431,1.95,EM
5,2,2,0,1.969,5.869,EM
5,2,2,10,0.656,2.034,EM
5,1,1,10,0.463,1.749,EM
5,2,2,10,0.425,3.643,EM
5,1,1,10,0.46,2.247,EM
5,2,2,10,0.369,2.169,EM
5,2,2,0,0.654,9.066,VP
5,2,1,0,1.254,5.107,VP
5,1,1,2,2.387,1.788,VP
5,2,2,0,0.894,2.249,VP
5,2,2,0,0.871,2.408,VP
5,2,1,1,1.172,1.539,VP
5,1,1,5,0.937,1.077,VP
5,2,2,9,1.306,0.995,VP
5,2,2,9,3.2,1.751,VP
5,2,2,9,1.666,1.453,VP
5,1,1,9,1.598,1.032,VP
5,2,2,10,1.821,1.965,VP
5,1,1,10,0.498,3.37,VP
5,2,1,10,0.327,0.974,VP
5,1,1,10,0.229,0.99,VP
5,2,2,8,1.384,1.476,VP
5,1,1,10,0.214,0.874,VP
5,1,1,10,0.48,0.985,VP
5,1,1,8,1.143,1.292,VP
5,1,2,10,0.478,0.899,VP
5,2,2,6,2.251,1.595,VP
5,2,2,10,0.414,2.282,VP
5,1,1,9,1.366,0.857,VP
5,2,2,10,0.615,0.608,VP
5,2,1,5,1.091,1.353,VP
5,2,1,2,1.556,3.555,VP
5,1,1,10,0.446,0.949,VP
5,2,2,0,1.68,3.101,VP
5,1,2,0,3.254,3.524,VP
5,1,1,4,2.961,1.419,VP
5,1,2,0,0.412,2.197,VP
5,2,2,0,1.643,1.095,VP
5,2,2,0,1.107,1.087,VP
5,2,2,6,2.606,2.132,VP
5,1,1,8,1.677,1.248,VP
5,2,2,0,2.006,1.923,VP
5,1,1,9,0.793,0.927,VP
5,2,1,2,1.345,5.119,VP
5,2,2,8,2.699,1.095,VP
5,2,2,6,2.199,1.774,VP
6,1,1,6,6.937,1.511,VP
6,2,1,6,1.401,2.185,VP
6,1,1,5,3.831,2.292,VP
6,2,2,7,4.219,1.596,VP
6,2,1,6,3.545,2.969,VP
6,1,2,7,3.652,1.156,VP
6,1,1,6,4.118,1.057,VP
6,1,2,6,2.174,1.166,VP
6,2,2,7,1.332,1.589,VP
6,1,2,7,0.916,1.463,VP
6,2,1,7,1.771,0.804,VP
6,2,1,6,1.768,0.893,VP
6,1,1,8,1.288,0.768,VP
6,1,1,6,4.791,1.383,VP
6,1,2,6,3.063,2.633,VP
6,1,1,6,3.03,0.707,VP
6,1,1,6,1.794,0.694,VP
6,2,2,7,3.408,0.918,VP
6,2,2,7,0.697,1.219,VP
6,2,1,7,1.062,1.615,VP
6,1,1,7,0.724,0.756,VP
6,2,1,5,0.986,2.362,VP
6,1,1,7,1.113,0.844,VP
6,2,2,7,2.453,1.64,VP
6,1,1,4,2.608,2.91,VP
6,2,1,7,2.54,2.58,VP
6,2,2,7,3.019,2.013,VP
6,2,1,5,3.429,10.089,VP
6,2,1,7,6.098,0.953,VP
6,2,1,6,2.409,2.519,VP
6,1,2,7,6.467,1.721,VP
6,1,1,8,6.234,0.744,VP
6,2,2,7,1.07,1.099,VP
6,2,1,7,4.181,1.405,VP
6,2,2,9,1.464,0.934,VP
6,2,1,9,0.889,1.409,VP
6,1,1,5,1.985,3.685,VP
6,1,1,6,1.109,0.665,VP
6,1,1,6,2.141,1.331,VP
6,1,1,6,4.485,0.656,VP
6,2,1,6,2.673,5.427,EM
6,2,2,7,1.703,3.325,EM
6,2,1,6,1.689,14.818,EM
6,1,2,7,1.469,4.34,EM
6,1,1,7,1.199,2.466,EM
6,2,2,7,1.229,2.414,EM
6,2,2,7,0.825,2.219,EM
6,1,2,6,0.86,4.863,EM
6,2,2,6,1.338,2.545,EM
6,1,2,7,1.697,12.419,EM
6,1,1,6,1.621,7.173,EM
6,2,2,7,0.953,3.003,EM
6,1,2,6,1.768,3.01,EM
6,2,2,8,1.038,2.241,EM
6,1,1,4,1.158,7.108,EM
6,2,2,7,1.801,4.319,EM
6,1,2,5,2.069,8.248,EM
6,2,1,5,1.618,5.161,EM
6,2,1,7,0.95,9.6,EM
6,2,1,7,1.222,3.407,EM
6,2,2,9,0.89,3.845,EM
6,1,1,8,2.444,3.438,EM
6,2,2,7,1.216,2.058,EM
6,1,1,8,0.472,5.142,EM
6,2,2,7,1.076,4.813,EM
6,2,2,9,0.602,2.544,EM
6,1,2,10,2.272,10.834,EM
6,1,1,7,0.822,13.356,EM
6,1,1,8,0.507,7.428,EM
6,1,1,6,1.334,4.198,EM
6,2,2,6,2.639,2.799,EM
6,1,1,7,3.851,3.221,EM
6,2,1,7,0.915,4.137,EM
6,2,2,7,0.685,2.389,EM
6,2,2,6,0.763,10.745,EM
6,2,2,6,1.05,5.011,EM
6,2,2,6,1.104,3.575,EM
6,1,1,8,0.603,4.203,EM
6,2,2,4,0.467,4.57,EM
6,1,2,7,0.835,2.503,EM
6,2,1,3,1.688,13.184,EF
6,2,2,8,1.902,6.007,EF
6,1,1,8,1.054,8.899,EF
6,1,1,8,1.085,2.606,EF
6,1,1,7,0.795,8.329,EF
6,2,2,9,0.884,2.58,EF
6,2,1,4,1.732,7.856,EF
6,2,2,8,0.696,4.093,EF
6,2,2,8,0.865,3.302,EF
6,1,1,9,1.304,4.518,EF
6,2,2,7,0.498,4.137,EF
6,1,1,9,0.618,4.803,EF
6,2,2,10,1.198,6.24,EF
6,2,2,7,0.571,4.229,EF
6,1,1,7,1.5,5.938,EF
6,1,1,10,1.048,5.634,EF
6,2,2,9,2.806,4.265,EF
6,1,1,7,0.625,4.177,EF
6,2,2,10,0.87,2.832,EF
6,1,1,10,1.029,4.948,EF
6,2,2,9,2.395,9.604,EF
6,2,2,9,0.927,4.883,EF
6,1,2,7,1.151,4.891,EF
6,2,2,9,1.792,4.718,EF
6,1,2,6,1.75,7.165,EF
6,1,1,10,0.712,6.084,EF
6,1,1,10,0.591,2.741,EF
6,1,1,10,1.425,2.751,EF
6,1,1,10,3.932,6.955,EF
6,2,1,8,0.954,2.944,EF
6,2,2,8,0.818,4.111,EF
6,1,1,10,0.84,2.451,EF
6,1,1,7,1.114,4.694,EF
6,2,2,8,0.618,3.336,EF
6,1,2,9,1.104,3.634,EF
6,1,1,9,0.952,3.942,EF
6,1,1,10,0.51,3.024,EF
6,1,1,6,1.397,4.989,EF
6,1,1,10,0.782,1.956,EF
6,1,1,7,0.969,4.694,EF
6,1,1,10,3.01,4.653,SM
6,2,2,8,1.156,7.905,SM
6,1,1,9,4.135,3.55,SM
6,1,1,8,1.18,7.905,SM
6,2,1,6,2.738,11.436,SM
6,2,2,7,2.905,7.668,SM
6,2,2,10,1.214,5.348,SM
6,2,1,6,7.022,9.924,SM
6,2,2,4,3.515,8.229,SM
6,1,1,10,1.723,5.053,SM
6,2,1,6,1.341,8.957,SM
6,2,2,7,0.869,4.823,SM
6,1,1,6,1.179,7.329,SM
6,2,2,7,1.121,9.827,SM
6,2,2,10,5.055,4.516,SM
6,1,1,10,1.095,17.491,SM
6,2,2,10,1.557,2.906,SM
6,2,2,10,0.996,5.205,SM
6,2,1,7,1.245,9.139,SM
6,1,2,7,1.239,7.258,SM
6,1,1,10,1.753,4.06,SM
6,2,2,6,0.902,4.657,SM
6,1,2,8,1.488,12.568,SM
6,2,2,6,1.007,9.5,SM
6,2,2,4,0.624,5.302,SM
6,1,2,4,0.542,8.598,SM
6,1,1,9,1.761,5.319,SM
6,2,1,4,0.827,4.746,SM
6,2,2,10,1.254,7.265,SM
6,1,1,10,1.408,6.642,SM
6,1,1,7,1.17,4.128,SM
6,1,1,10,0.56,4.075,SM
6,2,1,8,1.576,10.025,SM
6,1,1,5,2.059,12.928,SM
6,1,1,10,1.592,18.184,SM
6,2,1,7,1.602,5.736,SM
6,2,2,8,0.701,6.081,SM
6,2,1,4,0.761,5.777,SM
6,1,1,10,1.095,7.091,SM
6,1,2,4,0.848,10.651,SM
7,1,2,5,4.204,2.871,VP
7,1,1,5,2.358,3.015,VP
7,1,2,5,3.073,2.135,VP
7,1,1,8,2.039,1.541,VP
7,1,1,5,1.511,4.175,VP
7,2,2,6,3.327,1.583,VP
7,2,1,8,2.19,1.941,VP
7,2,1,6,2.142,2.949,VP
7,2,1,5,1.199,2.392,VP
7,2,2,6,1.913,2.16,VP
7,2,2,5,1.749,1.139,VP
7,2,2,6,0.843,1.212,VP
7,1,1,8,1.129,1.177,VP
7,2,1,8,1.618,1.595,VP
7,2,2,5,1.681,1.377,VP
7,1,1,6,1.743,1.566,VP
7,1,1,7,0.908,2.072,VP
7,2,1,6,1.389,1.29,VP
7,2,2,8,1.475,0.887,VP
7,2,1,7,1.202,1.104,VP
7,1,1,7,3.187,1.238,VP
7,1,1,5,3.277,1.573,VP
7,1,1,8,1.651,1.313,VP
7,1,1,8,1.366,1.032,VP
7,1,1,5,0.97,0.654,VP
7,1,1,8,1.54,0.388,VP
7,2,2,9,2.318,1.757,VP
7,2,2,6,1.082,1.77,VP
7,2,2,7,1.011,1.646,VP
7,2,2,4,0.993,1.744,VP
7,2,2,8,0.567,1.242,VP
7,1,2,6,0.855,1.349,VP
7,1,2,8,0.543,1.233,VP
7,1,2,10,2.761,1.336,VP
7,2,2,6,0.724,1.364,VP
7,2,1,6,0.918,1.757,VP
7,1,1,7,1.564,0.805,VP
7,1,1,8,0.521,1.127,VP
7,2,1,2,0.615,3.809,VP
7,2,2,2,0.984,1.126,VP
7,1,1,9,2.921,11.568,EM
7,2,2,4,1.783,6.292,EM
7,2,2,10,2.033,3.535,EM
7,2,2,7,1.7,5.439,EM
7,2,2,10,1.342,2.024,EM
7,2,2,5,2.86,5.071,EM
7,2,2,6,0.863,2.408,EM
7,1,1,10,0.669,2.532,EM
7,1,1,8,0.577,3.994,EM
7,2,2,3,1.099,3.953,EM
7,1,1,10,0.674,2.078,EM
7,2,2,8,1.033,2.302,EM
7,2,2,10,0.607,2.783,EM
7,1,1,8,1.486,5.358,EM
7,1,1,8,0.522,3.586,EM
7,2,2,10,0.847,1.733,EM
7,1,2,5,1.367,4.7,EM
7,2,2,8,1.097,2.368,EM
7,1,2,2,0.754,6.828,EM
7,2,2,9,0.497,2.835,EM
7,2,2,10,0.656,2.484,EM
7,2,2,10,1.034,3.653,EM
7,2,2,10,0.476,2.056,EM
7,1,1,10,0.473,3.344,EM
7,2,1,2,0.344,6.117,EM
7,1,1,10,0.334,2.657,EM
7,1,1,9,0.712,2.968,EM
7,2,2,10,0.603,1.979,EM
7,1,1,9,0.398,5.049,EM
7,2,2,10,0.368,2.918,EM
7,1,1,3,1.007,6.8,EM
7,2,2,9,0.556,2.406,EM
7,2,2,9,0.881,4.653,EM
7,2,2,9,1.405,2.373,EM
7,1,1,9,0.903,1.9,EM
7,2,2,6,0.587,4.145,EM
7,2,2,10,0.6,2.01,EM
7,2,2,10,0.34,1.856,EM
7,1,1,4,0.56,4.334,EM
7,2,2,8,0.555,3.353,EM
7,1,1,0,1.728,8.784,EF
7,1,1,8,1.366,18.157,EF
7,1,1,8,0.716,5.23,EF
7,1,1,8,0.603,4.32,EF
7,1,1,8,0.636,11.388,EF
7,1,1,9,0.875,6.495,EF
7,1,1,10,1.462,6.306,EF
7,2,2,9,0.91,5.924,EF
7,1,1,10,0.71,2.841,EF
7,2,2,7,0.82,7.688,EF
7,2,2,2,1.396,4.888,EF
7,2,2,6,0.948,4.821,EF
7,1,1,8,1.007,5.4,EF
7,2,2,9,0.765,6.523,EF
7,1,1,8,0.574,11.525,EF
7,1,1,8,0.616,7.468,EF
7,1,1,10,0.944,8.843,EF
7,1,1,8,0.65,11.912,EF
7,1,1,9,0.755,3.946,EF
7,1,1,9,0.712,6.385,EF
7,2,2,8,1.607,3.516,EF
7,1,1,6,1.713,3.594,EF
7,1,1,9,0.678,9.274,EF
7,1,1,9,1.457,9.435,EF
7,1,1,9,0.66,9.305,EF
7,2,2,10,0.844,11.597,EF
7,1,1,8,0.629,3.356,EF
7,2,2,9,0.864,8.768,EF
7,2,2,9,0.53,8.21,EF
7,2,2,9,1.051,7.279,EF
7,2,2,10,0.702,14.591,EF
7,2,2,10,0.683,7.27,EF
7,2,2,9,1.317,8.647,EF
7,2,2,10,1.393,7.069,EF
7,2,2,10,0.734,8.416,EF
7,1,1,9,1.068,5.863,EF
7,2,2,9,0.894,6.615,EF
7,1,1,0,1.509,4.307,EF
7,1,1,9,0.865,5.527,EF
7,2,2,9,0.595,6.937,EF
7,2,1,6,1.822,8.158,SM
7,2,2,7,1.46,5.38,SM
7,2,1,1,3.98,9.289,SM
7,2,2,5,1.167,16.292,SM
7,2,2,7,0.935,4.999,SM
7,2,2,8,0.92,3.577,SM
7,1,2,4,0.766,10.682,SM
7,1,2,2,0.789,4.031,SM
7,2,2,6,2.349,6.364,SM
7,2,1,5,0.848,5.126,SM
7,2,1,5,0.731,27.021,SM
7,2,2,0,0.645,6.781,SM
7,1,2,0,0.472,3.275,SM
7,2,1,4,1.676,4.788,SM
7,2,2,3,0.865,3.993,SM
7,2,2,0,0.607,3.342,SM
7,1,1,4,1.208,5.351,SM
7,1,2,5,1.221,6.631,SM
7,1,1,9,1.934,3.724,SM
7,1,1,5,0.774,5.432,SM
7,1,1,5,1.278,4.607,SM
7,2,2,8,1.195,6.754,SM
7,1,2,4,0.893,6.539,SM
7,1,1,4,0.683,7.721,SM
7,1,2,2,0.767,7.383,SM
7,1,1,5,0.952,3.96,SM
7,2,2,9,0.549,3.882,SM
7,1,1,3,0.837,10.431,SM
7,2,2,4,0.56,5.627,SM
7,1,1,5,0.585,14.977,SM
7,1,2,6,0.861,3.681,SM
7,1,2,0,0.411,28.529,SM
7,2,1,2,1.14,4.113,SM
7,1,1,0,0.585,6.701,SM
7,2,2,0,0.544,9.177,SM
7,2,1,2,0.812,7.706,SM
7,1,2,0,0.497,4.435,SM
7,2,2,9,1.059,2.404,SM
7,1,1,2,0.977,6.735,SM
7,1,1,5,0.894,14.441,SM
8,2,1,3,6.281,2.736,VP
8,1,1,2,4.805,2.548,VP
8,1,2,6,2.458,1.837,VP
8,2,2,8,4.949,1.173,VP
8,1,2,4,1.932,2.113,VP
8,1,1,8,2.75,1.165,VP
8,2,2,6,1.972,1.405,VP
8,1,2,6,1.089,1.252,VP
8,1,1,8,1.327,0.983,VP
8,2,2,8,1.172,0.822,VP
8,2,2,9,1.396,1.422,VP
8,2,2,6,1.808,1.218,VP
8,2,2,9,1.035,1.495,VP
8,2,2,7,0.881,1.535,VP
8,1,2,8,0.748,0.905,VP
8,1,1,5,0.785,1.235,VP
8,2,2,8,0.819,0.72,VP
8,2,1,4,0.762,1.362,VP
8,2,1,3,1.03,1.065,VP
8,1,1,8,0.896,1.084,VP
8,1,2,6,0.823,1.225,VP
8,1,2,4,0.776,1.351,VP
8,2,2,6,0.816,0.859,VP
8,2,2,7,0.721,0.635,VP
8,2,1,5,0.729,0.835,VP
8,2,1,7,1.135,1.041,VP
8,1,1,7,0.684,0.922,VP
8,2,1,7,0.734,0.849,VP
8,1,1,5,0.778,0.752,VP
8,1,1,6,1.862,0.882,VP
8,2,2,8,0.671,0.85,VP
8,1,1,9,0.599,0.999,VP
8,2,2,8,1.011,1.27,VP
8,1,1,5,0.627,1.054,VP
8,2,2,8,0.66,0.763,VP
8,1,2,6,0.87,0.865,VP
8,2,1,7,1.204,0.763,VP
8,1,1,6,1.252,0.813,VP
8,2,2,3,0.649,0.968,VP
8,1,1,8,0.629,0.805,VP
8,2,1,4,1.647,5.375,EM
8,1,1,8,2.224,2.693,EM
8,2,2,7,1.78,3.03,EM
8,1,1,7,1.448,2.476,EM
8,2,2,9,1.385,3.477,EM
8,1,1,9,0.597,3.264,EM
8,2,2,9,1.211,3.596,EM
8,2,1,3,0.668,4.555,EM
8,2,1,1,1.445,6.065,EM
8,1,1,0,0.394,6.411,EM
8,2,2,2,0.898,3.61,EM
8,2,2,10,3.125,1.981,EM
8,1,1,5,0.795,3.087,EM
8,2,2,10,1.718,3.515,EM
8,1,1,3,0.45,4.345,EM
8,2,2,5,1.305,2.96,EM
8,1,1,1,0.764,3.604,EM
8,2,1,0,0.802,4.46,EM
8,2,2,5,0.652,2.697,EM
8,2,2,10,1.13,2.961,EM
8,2,1,0,0.717,4.564,EM
8,2,2,10,1.371,5.887,EM
8,2,2,8,0.779,3.604,EM
8,2,2,10,1.397,2.531,EM
8,2,2,2,0.865,2.46,EM
8,2,2,1,0.832,2.517,EM
8,1,2,0,0.599,4.75,EM
8,2,2,9,0.698,2.495,EM
8,1,1,10,0.547,3.037,EM
8,1,1,8,0.554,3.645,EM
8,2,2,10,0.724,2.155,EM
8,2,1,1,0.486,3.607,EM
8,1,1,1,0.776,3.826,EM
8,2,2,8,0.618,2.336,EM
8,1,1,5,1.063,2.833,EM
8,1,1,3,0.623,2.299,EM
8,2,2,1,0.628,2.613,EM
8,1,1,1,0.78,3.714,EM
8,1,2,3,1.696,2.684,EM
8,2,2,10,0.826,3.02,EM
8,2,2,0,0.655,4.783,SM
8,1,1,5,0.437,7.357,SM
8,2,1,5,0.733,4.731,SM
8,1,1,0,0.247,5.775,SM
8,2,2,0,0.595,11.612,SM
8,2,2,10,0.463,3.666,SM
8,2,2,6,0.625,4.027,SM
8,1,1,8,0.818,4.303,SM
8,2,1,5,0.708,7.472,SM
8,1,2,4,0.745,5.127,SM
8,1,2,8,0.592,4.626,SM
8,2,2,3,1.344,5.943,SM
8,2,1,1,1.656,4.626,SM
8,2,1,8,0.842,7.22,SM
8,2,2,10,0.939,5.487,SM
8,2,2,8,0.726,12.508,SM
8,2,2,3,3.555,4.728,SM
8,2,2,9,0.729,5.868,SM
8,2,1,0,0.345,6.651,SM
8,1,1,3,1.176,4.643,SM
8,2,1,2,1.392,9.817,SM
8,1,1,3,0.272,9.559,SM
8,2,2,9,1.219,4.82,SM
8,2,2,9,0.667,8.738,SM
8,2,2,8,0.647,6.8,SM
8,2,2,3,0.8,7.301,SM
8,1,1,3,0.932,5.871,SM
8,2,2,9,0.642,3.678,SM
8,1,2,3,0.624,13.367,SM
8,2,2,0,0.568,8.551,SM
8,1,1,0,0.382,6.64,SM
8,2,1,0,0.213,4.022,SM
8,2,1,1,0.372,5.163,SM
8,2,1,3,0.952,6.877,SM
8,2,2,9,0.778,3.186,SM
8,2,2,2,0.644,5.314,SM
8,2,2,2,0.807,12.642,SM
8,1,2,2,0.849,6.677,SM
8,2,2,1,1.011,5.854,SM
8,2,2,0,0.732,7.306,SM
8,1,1,2,0.931,12.904,EF
8,2,2,1,1.615,10.734,EF
8,1,1,9,2.292,7.564,EF
8,2,2,9,1.212,6.197,EF
8,1,1,9,1.093,4.298,EF
8,2,2,10,1.042,2.554,EF
8,2,1,2,0.81,4.094,EF
8,1,1,9,0.448,4.268,EF
8,1,1,9,0.26,5.363,EF
8,2,2,9,0.642,2.311,EF
8,2,2,9,0.912,3.034,EF
8,1,1,8,0.272,3.942,EF
8,1,1,8,2.061,2.731,EF
8,1,2,3,0.805,4.215,EF
8,1,1,8,0.305,2.535,EF
8,1,1,9,2.25,2.586,EF
8,2,2,9,0.996,3.021,EF
8,1,1,10,1.327,3.849,EF
8,1,1,1,0.378,11.503,EF
8,1,2,1,0.669,2.956,EF
8,2,2,9,1.75,2.316,EF
8,1,1,4,0.634,4.236,EF
8,2,2,9,0.777,2.951,EF
8,2,2,0,1.01,3.712,EF
8,2,1,1,0.356,6.571,EF
8,1,1,9,1.099,1.954,EF
8,1,2,3,1.933,3.773,EF
8,1,1,1,0.369,4.394,EF
8,1,1,9,0.397,2.606,EF
8,1,1,10,1.18,2.246,EF
8,2,2,10,0.915,1.987,EF
8,2,2,10,0.376,3.184,EF
8,2,2,10,0.343,1.725,EF
8,1,1,0,0.325,3.448,EF
8,1,1,10,0.754,2.786,EF
8,1,1,10,0.393,2.377,EF
8,1,1,10,0.907,2.362,EF
8,1,1,5,1.254,3.915,EF
8,2,2,9,1.571,6.638,EF
8,1,1,10,0.297,3.436,EF
9,2,2,5,8.894,0.365,VP
9,1,2,8,3.847,1.167,VP
9,1,1,6,6.494,0.116,VP
9,1,2,5,5.099,0.379,VP
9,1,1,6,2.535,0.8,VP
9,2,2,7,4.479,0.325,VP
9,2,2,7,3.368,0.634,VP
9,1,1,6,3.402,0.386,VP
9,2,2,6,2.58,0.314,VP
9,1,1,4,2.474,0.961,VP
9,2,2,4,2.721,0.943,VP
9,1,2,5,2.848,0.401,VP
9,1,2,5,2.505,0.668,VP
9,1,2,4,1.86,0.354,VP
9,1,1,4,1.979,0.354,VP
9,1,1,4,3.07,0.332,VP
9,2,2,6,2.594,0.261,VP
9,2,1,4,6.663,0.408,VP
9,1,2,3,1.999,0.316,VP
9,2,2,5,1.399,0.308,VP
9,2,2,4,4.633,0.46,VP
9,1,1,3,2.202,0.453,VP
9,1,1,4,1.94,0.438,VP
9,2,2,4,2.401,0.611,VP
9,1,1,3,4.639,0.375,VP
9,2,2,4,1.95,0.748,VP
9,1,2,3,3.02,1.422,VP
9,1,1,5,3.252,0.113,VP
9,1,2,4,1.897,0.219,VP
9,2,2,4,2.018,0.395,VP
9,1,1,3,1.792,0.517,VP
9,2,2,3,3.144,0.868,VP
9,1,1,6,1.922,0.286,VP
9,1,1,7,3.615,0.209,VP
9,2,1,6,1.545,0.227,VP
9,1,1,5,1.947,0.487,VP
9,1,1,2,3.681,0.469,VP
9,1,2,3,3.06,1.188,VP
9,1,1,6,2.987,2.088,VP
9,2,2,6,1.909,0.481,VP
9,2,2,6,3.361,3.469,EF
9,2,2,8,1.855,2.692,EF
9,2,2,6,3.227,4.162,EF
9,2,2,5,2.514,5.745,EF
9,2,2,6,2.761,3.769,EF
9,2,2,3,2.235,5.813,EF
9,2,2,3,1.867,10.954,EF
9,1,1,6,1.927,3.075,EF
9,2,1,2,2.728,3.926,EF
9,2,2,7,2.358,3.607,EF
9,2,2,6,2.412,3.072,EF
9,2,2,5,2.213,3.223,EF
9,1,1,5,2.97,2.512,EF
9,2,2,6,2.848,6.859,EF
9,1,1,6,2.097,3.161,EF
9,1,1,3,1.947,2.979,EF
9,1,1,3,1.508,6.864,EF
9,1,2,6,1.811,4.071,EF
9,1,2,2,0.737,5.31,EF
9,1,1,6,2.026,2.236,EF
9,2,2,6,2.418,9.57,EF
9,1,1,5,1.621,2.631,EF
9,1,1,4,3.11,3.949,EF
9,2,2,7,1.072,2.167,EF
9,2,2,1,1.587,4.713,EF
9,1,1,4,1.129,2.685,EF
9,1,1,3,2.326,5.891,EF
9,2,2,4,2.707,6.712,EF
9,2,1,0,2.565,5.607,EF
9,2,2,5,1.862,2.807,EF
9,1,1,3,2.516,3.48,EF
9,1,1,4,2.565,1.948,EF
9,2,2,6,3.063,4.909,EF
9,2,2,6,2.505,2.494,EF
9,2,2,6,4.868,5.139,EF
9,1,1,7,2.037,2.564,EF
9,1,1,5,2.89,2.47,EF
9,1,1,8,2.45,1.652,EF
9,2,2,8,1.647,2.424,EF
9,1,1,7,1.465,1.893,EF
9,2,2,8,2.64,3.317,EM
9,2,2,7,2.59,1.782,EM
9,1,1,8,1.39,1.957,EM
9,1,1,8,3.66,1.805,EM
9,1,1,8,1.651,1.704,EM
9,1,1,8,4.86,1.672,EM
9,1,1,9,2.063,1.625,EM
9,1,1,10,2.314,2.611,EM
9,1,1,7,2.898,2.644,EM
9,2,2,10,1.476,2.013,EM
9,1,1,6,1.624,2.584,EM
9,2,1,6,2.302,3.566,EM
9,1,1,8,1.306,1.753,EM
9,1,1,10,2.587,1.405,EM
9,2,2,8,1.703,2.067,EM
9,1,1,6,2.835,3.946,EM
9,1,1,10,0.566,2.057,EM
9,2,2,10,1.11,1.982,EM
9,2,2,9,3.281,2.761,EM
9,1,1,10,0.827,2.021,EM
9,1,1,10,2.588,2.113,EM
9,2,2,10,1.238,1.515,EM
9,2,2,10,0.721,2.019,EM
9,2,2,6,1.255,3.475,EM
9,2,2,6,1.738,3.428,EM
9,2,2,5,1.413,3.515,EM
9,2,2,10,0.651,1.612,EM
9,2,2,10,0.549,1.648,EM
9,1,1,9,2.429,2.623,EM
9,2,2,10,0.539,2.004,EM
9,1,2,7,2.822,3.949,EM
9,2,2,10,1.204,1.805,EM
9,2,2,8,2.161,2.06,EM
9,2,2,6,1.753,2.802,EM
9,1,1,9,2.239,3.083,EM
9,1,1,5,2.443,2.837,EM
9,1,1,10,1.931,2.52,EM
9,2,2,5,1.632,6.717,EM
9,1,1,9,1.843,1.83,EM
9,1,1,9,1.569,2.409,EM
9,2,2,8,2.411,3.429,SM
9,2,2,10,1.109,1.898,SM
9,1,1,5,1.436,8.288,SM
9,1,1,10,4.061,4.098,SM
9,2,2,10,1.129,2.218,SM
9,1,1,10,1.308,2.531,SM
9,2,1,4,2.264,6.584,SM
9,2,2,8,1.978,2.452,SM
9,2,2,5,1.557,9.689,SM
9,2,1,0,1.632,6.351,SM
9,1,1,9,1.485,1.798,SM
9,2,2,9,1.57,1.761,SM
9,1,1,10,1.115,2.362,SM
9,1,1,9,1.657,3.293,SM
9,2,2,10,1.351,2.549,SM
9,2,2,9,1.371,2.912,SM
9,1,1,10,1.538,2.419,SM
9,1,1,10,0.942,3.524,SM
9,2,2,2,2.64,4.767,SM
9,1,1,10,0.661,2.781,SM
9,2,2,9,1.111,2.849,SM
9,2,2,7,1.455,3.833,SM
9,2,2,10,2.22,2.756,SM
9,1,1,4,1.868,3.555,SM
9,2,1,2,1.778,6.72,SM
9,1,1,10,0.976,1.834,SM
9,1,1,7,2.557,3.856,SM
9,2,2,0,2.917,16.373,SM
9,1,1,6,2.633,2.519,SM
9,1,2,0,2.29,5.303,SM
9,1,1,10,2.072,1.509,SM
9,2,2,10,1.656,1.876,SM
9,2,2,10,0.641,2.66,SM
9,1,1,4,6.292,3.422,SM
9,1,1,5,1.97,3.336,SM
9,2,2,10,1.311,3.675,SM
9,2,1,8,2.366,3.098,SM
9,1,1,10,1.329,2.726,SM
9,2,2,10,0.725,2.348,SM
9,2,2,3,2.315,4.096,SM
10,2,2,4,4.001,20.876,EM
10,2,2,5,3.194,2.936,EM
10,2,2,9,1.334,2.882,EM
10,1,1,7,1.875,2.096,EM
10,2,2,6,1.865,5.352,EM
10,2,2,6,1.964,2.422,EM
10,2,2,3,2.098,3.861,EM
10,2,2,4,2.096,3.317,EM
10,2,2,5,1.201,2.235,EM
10,1,1,5,2.181,1.889,EM
10,2,1,6,1.19,2.749,EM
10,2,2,9,1.169,2.126,EM
10,2,2,10,3.964,2.897,EM
10,1,2,5,2.923,8.029,EM
10,1,2,2,3.229,6.59,EM
10,1,1,7,1.617,3.435,EM
10,2,2,4,1.349,3.056,EM
10,2,1,1,1.094,8.175,EM
10,1,1,10,1.219,2.346,EM
10,1,1,6,1.054,4.882,EM
10,2,1,0,0.716,5.171,EM
10,1,2,6,1.585,9.718,EM
10,1,1,6,1.297,2.185,EM
10,2,2,4,1.312,2.884,EM
10,2,1,8,0.984,3.051,EM
10,2,2,10,0.789,2.248,EM
10,2,2,6,0.766,4.949,EM
10,2,2,4,0.91,3.615,EM
