Subj_idx,Stimulus,Response,Confidence,RT_dec,RT_conf,Day,Feedback
10,1,1,4,0.165,0.215,6,0
10,1,1,1,0.198,0.332,6,0
10,2,2,4,0.259,0.26,6,0
10,1,1,4,0.308,0.233,6,0
10,2,2,4,0.174,0.182,6,0
10,1,1,1,0.148,0.307,6,0
10,2,2,4,0.163,0.221,6,0
10,2,2,4,0.244,0.223,6,0
10,2,2,4,0.658,0.164,6,0
10,2,2,4,0.43,0.177,6,0
10,1,1,1,0.292,0.281,6,0
10,2,2,4,0.2,0.209,6,0
10,1,1,4,0.265,0.184,6,0
10,1,2,2,0.169,0.251,6,0
10,1,1,4,0.082,0.197,6,0
10,2,1,1,0.237,0.24,6,0
10,1,2,4,0.276,0.254,6,0
10,1,1,1,0.287,0.21,6,0
10,1,2,4,0.285,0.274,6,0
10,1,1,4,0.231,0.317,6,0
10,1,1,4,0.187,0.229,6,0
10,1,2,4,0.861,0.342,6,0
10,2,2,4,0.231,0.241,6,0
10,2,2,4,0.246,0.26,6,0
10,2,2,4,0.249,0.275,6,0
10,1,1,4,0.22,0.253,6,0
10,2,2,4,0.149,0.23,6,0
10,1,2,4,0.236,0.268,6,0
10,2,2,4,0.31,0.206,6,0
10,1,1,4,0.377,0.225,6,0
10,2,2,4,0.395,14.616,6,0
10,1,1,4,0.389,0.199,6,0
10,2,2,4,0.22,0.228,6,0
10,2,2,4,0.285,0.195,6,0
10,1,1,4,0.231,0.217,6,0
10,2,2,4,0.109,0.222,6,0
10,2,1,4,0.147,0.235,6,0
10,2,2,4,0.122,0.227,6,0
10,1,1,4,0.188,0.256,6,0
10,2,2,4,0.275,0.199,6,0
10,1,1,4,0.267,0.225,6,0
10,1,1,4,0.091,0.271,6,0
10,1,1,4,0.053,0.214,6,0
10,1,1,4,0.001,0.228,6,0
10,1,2,4,0.041,0.246,6,0
10,1,2,4,0.32,0.213,6,0
10,1,1,4,0.283,0.197,6,0
10,1,1,4,0.077,0.217,6,0
10,2,2,4,0.064,0.22,6,0
10,2,2,4,0.115,0.185,6,0
10,2,2,4,0.376,0.217,6,0
10,1,1,1,0.152,0.204,6,0
10,1,1,1,0.386,0.262,6,0
10,2,2,2,0.125,0.233,6,0
10,2,1,1,0.398,0.609,6,0
10,2,1,1,0.652,0.18,6,0
10,2,2,4,0.141,0.215,6,0
10,1,1,4,0.352,0.208,6,0
10,1,1,4,0.223,0.207,6,0
10,2,2,4,0.165,0.237,6,0
10,2,2,4,0.494,0.194,6,0
10,1,1,1,0.279,0.207,6,0
10,1,1,4,0.255,0.225,6,0
10,2,2,2,0.343,0.186,6,0
10,2,2,4,0.378,0.178,6,0
10,2,2,4,0.183,0.214,6,0
10,1,1,4,0.215,0.199,6,0
10,1,1,4,0.213,0.22,6,0
10,2,2,4,0.105,0.221,6,0
10,1,1,4,0.18,0.201,6,0
10,1,1,4,0.076,0.23,6,0
10,2,2,4,0.107,0.25,6,0
10,1,1,4,0.062,0.225,6,0
10,1,1,1,0.131,0.356,6,0
10,1,1,4,0.075,0.204,6,0
10,1,1,1,0.274,0.295,6,0
10,2,2,4,0.005,0.213,6,0
10,1,2,1,0.096,0.048,6,0
10,1,1,4,0.142,0.17,6,0
10,1,1,4,0.089,0.21,6,0
10,2,2,4,0.21,0.242,6,0
10,2,2,4,0.248,0.188,6,0
10,1,1,4,0.378,0.202,6,0
10,1,1,1,0.408,0.256,6,0
10,1,1,4,0.097,0.177,6,0
10,2,2,4,0.182,0.218,6,0
10,2,2,4,0.038,0.219,6,0
10,2,1,1,0.19,0.286,6,0
10,1,1,4,0.324,0.183,6,0
10,1,2,4,0.17,0.241,6,0
10,2,1,4,0.537,0.183,6,0
10,1,2,4,0.282,0.255,6,0
10,2,2,4,0.288,0.177,6,0
10,2,2,4,0.267,0.196,6,0
10,2,2,4,0.378,0.178,6,0
10,1,1,4,0.171,0.188,6,0
10,2,2,3,0.315,1.145,6,0
10,1,1,4,0.493,0.236,6,0
10,2,2,4,0.297,0.217,6,0
10,1,1,4,0.62,0.195,6,0
10,2,2,4,0.2,0.205,6,0
10,1,1,4,0.606,0.184,6,0
10,1,1,4,0.41,0.23,6,0
10,1,1,4,0.186,0.207,6,0
10,2,2,4,0.08,0.198,6,0
10,1,1,4,0.257,0.214,6,0
10,1,2,4,0.165,0.192,6,0
10,2,2,4,0.206,0.193,6,0
10,2,1,1,0.124,0.562,6,0
10,2,2,4,0.293,0.216,6,0
10,2,2,4,0.106,0.207,6,0
10,1,1,4,0.223,0.187,6,0
10,1,1,4,0.219,0.197,6,0
10,2,2,4,0.118,0.221,6,0
10,2,2,4,0.087,0.252,6,0
10,2,2,4,0.221,0.191,6,0
10,1,1,4,0.121,0.212,6,0
10,2,2,4,0.095,0.204,6,0
10,1,2,1,0.254,0.802,6,0
10,1,1,4,0.908,0.178,6,0
10,2,2,4,0.148,0.232,6,0
10,2,2,2,1.5,0.53,6,0
10,2,2,4,0.548,0.18,6,0
10,2,2,4,0.095,0.218,6,0
10,2,2,4,0.177,0.198,6,0
10,2,2,2,0.825,0.187,6,0
10,1,1,4,0.178,0.213,6,0
10,2,2,4,0.039,0.208,6,0
10,2,2,4,0.086,0.2,6,0
10,2,2,4,0.063,0.187,6,0
10,1,1,4,0.251,0.207,6,0
10,1,1,1,0.195,0.2,6,0
10,2,2,2,0.275,0.199,6,0
10,1,1,1,0.054,0.188,6,0
10,2,2,4,0.143,0.194,6,0
10,1,1,2,0.241,0.277,6,0
10,2,2,4,0.122,0.202,6,0
10,2,1,1,0.102,0.229,6,0
10,2,2,4,0.081,0.196,6,0
10,2,2,2,0.016,0.241,6,0
10,2,1,1,0.137,0.185,6,0
10,2,2,4,0.769,0.189,6,0
10,1,1,4,0.139,0.195,6,0
10,2,2,4,0.261,0.197,6,0
10,1,1,4,0.146,0.212,6,0
10,1,1,4,0.135,0.227,6,0
10,1,1,4,0.156,0.202,6,0
10,2,2,4,0.105,0.216,6,0
10,1,1,4,0.108,0.205,6,0
10,2,2,4,0.089,0.224,6,0
10,1,1,1,0.109,0.341,6,0
10,1,1,1,0.138,0.264,6,0
10,1,2,1,0.329,0.052,6,0
10,1,1,4,0.103,0.187,6,0
10,2,2,4,0.209,0.191,6,0
10,2,2,4,0.04,0.195,6,0
10,1,2,4,0.212,0.222,6,0
10,2,1,4,0.306,0.246,6,0
10,2,1,4,0.274,0.24,6,0
10,1,1,4,0.036,0.213,6,0
10,2,2,4,0.384,0.243,6,0
10,2,1,1,0.263,0.21,6,0
10,2,1,1,0.22,0.198,6,0
10,2,2,4,0.135,0.229,6,0
10,2,1,1,0.237,0.218,6,0
10,2,2,4,0.303,0.209,6,0
10,1,1,4,0.138,0.195,6,0
10,2,1,4,0.175,0.225,6,0
10,1,1,4,0.081,0.225,6,0
10,1,1,4,0.095,0.199,6,0
10,1,2,4,0.178,0.203,6,0
10,2,2,2,0.305,0.221,6,0
10,1,1,4,0.199,0.222,6,0
10,1,1,4,0.15,0.217,6,0
10,1,1,4,0.13,0.228,6,0
10,1,1,4,0.082,0.24,6,0
10,1,1,4,0.063,0.223,6,0
10,1,1,4,0.072,0.228,6,0
10,2,2,4,0.084,0.209,6,0
10,1,1,4,0.15,0.302,6,0
10,2,1,4,0.1,0.243,6,0
10,2,2,4,0.15,0.226,6,0
10,1,1,4,0.109,0.21,6,0
10,2,2,2,0.205,0.23,6,0
10,2,2,4,0.106,0.219,6,0
10,2,1,4,0.49,0.356,6,0
10,1,1,4,0.176,0.205,6,0
10,1,1,1,0.154,0.237,6,0
10,1,1,4,0.278,0.225,6,0
10,2,2,4,0.199,0.216,6,0
10,1,1,4,0.146,0.221,6,0
10,1,1,4,0.157,0.21,6,0
10,1,1,4,0.09,0.213,6,0
10,2,2,4,0.154,0.197,6,0
10,1,1,4,0.113,0.199,6,0
10,2,2,4,0.085,0.184,6,0
10,2,2,2,0.293,0.19,6,0
10,1,1,4,0.111,0.204,6,0
10,2,1,1,0.184,0.49,6,0
10,1,2,4,0.085,0.167,6,0
10,2,2,4,0.117,0.172,6,0
10,2,2,4,0.064,0.169,6,0
10,1,1,4,0.123,0.17,6,0
10,2,2,4,0.139,0.165,6,0
10,1,1,4,0.081,0.191,6,0
10,1,1,4,0.128,0.17,6,0
10,2,1,1,0.135,0.185,6,0
10,1,1,4,0.148,0.153,6,0
10,2,1,1,0.138,0.214,6,0
10,1,1,4,0.111,0.178,6,0
10,2,2,4,0.363,0.213,6,0
10,2,2,2,0.118,0.16,6,0
10,2,2,2,0.035,0.174,6,0
10,1,1,4,0.069,0.173,6,0
10,1,1,4,0.456,0.186,6,0
10,2,2,2,0.218,0.196,6,0
10,2,2,4,0.128,0.161,6,0
10,1,2,2,0.196,0.233,6,0
10,1,2,4,0.249,0.173,6,0
10,1,1,1,0.137,0.275,6,0
10,2,1,4,0.356,0.21,6,0
10,2,2,4,0.229,0.174,6,0
10,2,2,2,0.221,0.247,6,0
10,1,1,4,0.104,0.209,6,0
10,2,2,4,0.114,0.182,6,0
10,2,2,4,0.147,0.198,6,0
10,1,1,4,0.35,0.216,6,0
10,2,2,4,0.164,0.205,6,0
10,2,2,2,0.111,0.213,6,0
10,2,2,4,0.08,0.22,6,0
10,2,2,4,0.112,0.208,6,0
10,1,1,1,0.206,0.248,6,0
10,1,1,4,0.072,0.209,6,0
10,2,2,4,0.145,0.194,6,0
10,1,1,4,0.254,0.196,6,0
10,2,2,4,0.002,0.199,6,0
10,1,1,1,0.181,0.209,6,0
10,1,1,1,0.22,0.181,6,0
10,1,2,4,0.078,0.188,6,0
10,1,1,4,0.131,0.195,6,0
10,2,2,4,0.19,0.237,6,0
10,1,2,2,0.072,0.753,6,0
10,2,2,4,0.541,0.17,6,0
10,2,2,4,0.138,0.162,6,0
10,1,1,4,0.023,0.187,6,0
10,2,2,4,0.137,0.181,6,0
10,2,2,4,0.192,0.183,6,0
10,1,1,4,0.161,0.188,6,0
10,2,2,4,0.19,0.181,6,0
10,2,2,4,0.095,0.204,6,0
10,2,2,4,0.076,0.189,6,0
10,2,2,4,0.125,0.153,6,0
10,2,2,4,0.099,0.19,6,0
10,1,1,1,0.077,0.256,6,0
10,1,2,1,0.13,0.511,6,0
10,1,1,1,0.378,0.184,6,0
10,2,2,4,0.052,0.168,6,0
10,2,2,4,0.188,0.219,6,0
10,2,2,2,0.186,0.289,6,0
10,2,2,2,0.178,0.316,6,0
10,2,1,3,0.586,0.327,6,0
10,1,1,3,0.285,0.251,6,0
10,1,1,3,0.09,0.254,6,0
10,1,1,3,0.146,0.221,6,0
10,1,1,3,0.049,0.221,6,0
10,2,2,3,0.304,0.211,6,0
10,2,2,3,0.105,0.149,6,0
10,2,2,3,0.292,0.209,6,0
10,2,2,3,1.058,0.167,6,0
10,2,2,3,0.397,0.173,6,0
10,2,2,3,0.544,0.203,6,0
10,2,2,3,0.092,0.169,6,0
10,2,2,3,0.13,0.17,6,0
10,2,1,3,0.218,0.219,6,0
10,1,2,3,0.423,0.174,6,0
10,2,2,3,0.211,0.168,6,0
10,1,1,3,0.174,0.171,6,0
10,1,1,4,0.294,0.213,6,0
10,1,1,4,0.357,0.162,6,0
10,2,2,4,0.118,0.203,6,0
10,1,1,4,0.19,0.271,6,0
10,1,2,4,0.268,0.179,6,0
10,2,1,4,0.384,0.265,6,0
10,2,2,4,0.119,0.2,6,0
10,1,2,1,0.364,0.031,6,0
10,1,1,4,0.314,0.17,6,0
10,2,1,4,0.282,0.211,6,0
10,1,2,4,0.508,0.321,6,0
10,1,1,4,0.202,0.149,6,0
10,2,2,4,0.476,0.183,6,0
10,2,2,4,0.204,0.158,6,0
10,2,1,4,0.25,0.434,6,0
10,1,1,4,0.17,0.179,6,0
10,2,1,4,0.351,0.167,6,0
10,2,2,4,0.077,0.179,6,0
10,2,2,4,0.068,0.171,6,0
10,1,2,4,0.254,1.051,6,0
10,2,2,4,0.192,0.141,6,0
10,2,2,4,0.086,0.175,6,0
10,1,1,4,0.259,0.181,6,0
10,2,2,4,0.114,0.176,6,0
10,2,2,4,0.041,0.174,6,0
10,2,2,4,0.143,0.179,6,0
10,1,1,4,0.282,0.153,6,0
10,2,2,4,0.071,0.166,6,0
10,2,1,4,0.06,0.164,6,0
10,2,1,4,0.299,0.146,6,0
10,1,1,4,0.19,0.126,6,0
10,1,2,4,0.08,0.196,6,0
10,2,2,4,0.173,0.159,6,0
10,2,2,4,0.094,0.156,6,0
10,1,1,4,0.123,0.184,6,0
10,1,1,4,0.493,0.152,6,0
10,1,1,2,0.271,0.291,6,0
10,1,1,4,0.253,0.178,6,0
10,1,1,4,0.197,0.194,6,0
10,1,1,4,0.119,0.157,6,0
10,2,2,2,0.183,0.328,6,0
10,1,2,2,0.314,0.188,6,0
10,2,2,2,0.47,0.14,6,0
10,1,1,4,0.122,0.179,6,0
10,2,2,4,0.439,0.146,6,0
10,1,1,4,0.183,0.148,6,0
10,1,1,1,0.208,0.21,6,0
10,2,2,4,0.467,0.171,6,0
10,1,1,4,0.179,0.142,6,0
10,2,2,4,0.933,0.161,6,0
10,2,2,4,0.656,0.13,6,0
10,1,1,4,0.189,0.138,6,0
10,1,1,4,0.196,0.124,6,0
10,2,2,4,0.232,0.145,6,0
10,2,2,4,0.575,0.187,6,0
10,2,2,4,0.289,0.172,6,0
10,2,2,4,0.259,0.147,6,0
10,2,2,4,0.227,0.139,6,0
10,2,2,4,0.315,0.154,6,0
10,1,1,4,0.287,0.172,6,0
10,2,1,1,0.598,0.494,6,0
10,1,1,4,0.229,0.128,6,0
10,1,1,4,0.261,0.206,6,0
10,1,2,4,0.379,0.19,6,0
10,1,1,4,0.305,0.15,6,0
10,1,1,4,0.153,0.148,6,0
10,2,2,4,0.071,0.154,6,0
10,2,2,4,0.259,0.144,6,0
10,2,2,4,0.996,0.153,6,0
10,2,2,4,5.678,0.335,7,0
10,1,1,4,0.348,0.235,7,0
10,1,1,4,0.671,0.196,7,0
10,1,1,4,0.332,0.188,7,0
10,2,2,4,0.173,0.191,7,0
10,1,1,4,0.647,0.159,7,0
10,1,2,4,0.642,0.679,7,0
10,1,2,4,0.524,0.185,7,0
10,1,1,1,0.482,0.278,7,0
10,2,2,4,0.164,0.187,7,0
10,1,2,4,0.48,0.195,7,0
10,2,2,4,0.202,0.219,7,0
10,2,2,2,0.146,0.302,7,0
10,1,1,1,0.106,0.204,7,0
10,2,2,4,0.227,0.196,7,0
10,2,2,4,0.296,0.213,7,0
10,2,2,4,0.035,0.186,7,0
10,1,2,4,0.679,0.348,7,0
10,1,1,4,0.383,0.201,7,0
10,2,2,4,0.154,0.205,7,0
10,2,2,4,0.175,0.234,7,0
10,2,2,2,0.139,0.202,7,0
10,1,1,1,0.1,0.175,7,0
10,1,1,4,0.329,0.192,7,0
10,2,2,4,0.135,0.188,7,0
10,1,2,1,0.111,0.203,7,0
10,1,1,1,0.138,0.549,7,0
10,2,2,4,0.076,0.229,7,0
10,2,2,4,2.232,0.186,7,0
10,1,1,4,0.16,0.236,7,0
10,1,1,1,0.087,0.215,7,0
10,2,2,2,0.129,0.212,7,0
10,1,1,1,0.172,0.175,7,0
10,1,2,2,0.053,0.203,7,0
10,1,1,1,0.124,0.215,7,0
10,2,2,4,0.13,0.22,7,0
10,1,2,4,0.243,0.234,7,0
10,2,1,1,0.084,0.592,7,0
10,1,1,4,0.416,0.19,7,0
10,2,2,4,0.141,0.232,7,0
10,2,2,4,0.102,0.228,7,0
10,1,1,4,0.137,0.238,7,0
10,2,2,4,0.349,0.23,7,0
10,2,2,4,0.136,0.196,7,0
10,2,2,4,0.224,0.218,7,0
10,2,2,4,0.149,0.225,7,0
10,1,2,4,0.31,0.245,7,0
10,2,2,2,0.181,0.284,7,0
10,2,2,4,0.092,0.241,7,0
10,2,2,4,0.013,0.186,7,0
10,1,1,1,0.453,0.193,7,0
10,2,2,4,0.11,0.213,7,0
10,2,2,4,0.121,0.221,7,0
10,1,1,1,0.094,0.283,7,0
10,2,2,2,0.233,0.856,7,0
10,1,2,2,0.199,0.179,7,0
10,1,1,1,0.19,0.187,7,0
10,1,1,1,0.45,0.182,7,0
10,2,2,2,0.121,0.231,7,0
10,1,1,1,0.337,0.217,7,0
10,1,2,2,0.09,0.313,7,0
10,2,1,2,0.085,0.363,7,0
10,2,2,2,0.222,0.26,7,0
10,2,2,4,0.203,0.242,7,0
10,2,2,4,0.203,0.26,7,0
10,2,2,4,0.068,0.221,7,0
10,1,2,2,0.077,0.35,7,0
10,1,2,2,0.189,2.119,7,0
10,1,1,1,0.167,0.219,7,0
10,2,2,4,0.212,0.263,7,0
10,2,2,4,0.119,0.281,7,0
10,2,2,4,0.092,0.211,7,0
10,1,1,4,0.153,0.243,7,0
10,1,2,2,0.085,0.226,7,0
10,1,1,4,0.111,0.238,7,0
10,2,1,1,0.091,0.375,7,0
10,2,2,4,0.103,0.244,7,0
10,2,2,4,0.053,0.241,7,0
10,2,2,4,0.044,0.213,7,0
10,1,1,1,0.157,0.209,7,0
10,1,1,4,0.255,0.275,7,0
10,2,2,4,0.076,0.191,7,0
10,1,1,4,0.197,0.218,7,0
10,1,1,4,0.111,0.213,7,0
10,1,1,4,0.193,0.209,7,0
10,2,2,2,0.139,0.191,7,0
10,2,2,4,0.076,0.214,7,0
10,2,2,4,0.165,0.211,7,0
10,1,1,4,0.153,0.242,7,0
10,1,1,4,0.127,0.224,7,0
10,2,2,4,1.383,0.29,7,0
10,2,2,4,0.199,0.232,7,0
10,2,2,4,0.182,0.248,7,0
10,2,2,4,0.093,0.208,7,0
10,2,1,1,0.356,0.843,7,0
10,2,2,4,0.134,0.23,7,0
10,2,2,4,0.161,0.218,7,0
10,2,2,4,0.081,0.221,7,0
10,1,2,4,0.226,0.217,7,0
10,1,1,4,0.434,0.233,7,0
10,1,1,4,0.377,0.27,7,0
10,1,2,4,0.186,0.188,7,0
10,2,2,4,0.268,0.183,7,0
10,1,2,4,0.313,0.202,7,0
10,1,1,4,0.341,0.168,7,0
10,2,2,4,0.268,0.197,7,0
10,1,1,1,0.443,0.552,7,0
10,1,1,1,0.346,0.237,7,0
10,2,2,4,0.278,0.186,7,0
10,2,2,4,0.246,0.205,7,0
10,1,1,4,0.445,0.175,7,0
10,1,2,2,0.608,0.272,7,0
10,1,2,2,0.792,0.193,7,0
10,1,1,4,0.203,0.195,7,0
10,1,2,4,0.196,0.191,7,0
10,2,2,4,0.299,0.182,7,0
10,1,1,4,0.281,0.227,7,0
10,2,2,4,0.112,0.2,7,0
10,2,2,4,0.137,0.213,7,0
10,1,1,4,0.031,0.205,7,0
10,1,1,1,0.251,0.255,7,0
10,2,1,1,0.258,0.535,7,0
10,2,2,4,0.193,0.186,7,0
10,2,2,4,0.24,0.201,7,0
10,1,2,4,0.217,0.258,7,0
10,2,2,4,0.158,0.202,7,0
10,1,2,2,0.148,0.241,7,0
10,2,2,4,0.244,0.204,7,0
10,1,1,4,0.436,0.157,7,0
10,2,2,4,0.859,0.197,7,0
10,1,1,4,0.313,0.189,7,0
10,2,2,4,0.085,0.19,7,0
10,2,2,4,0.215,0.18,7,0
10,1,2,4,0.295,0.27,7,0
10,1,1,4,0.246,0.194,7,0
10,2,2,4,0.163,0.194,7,0
10,2,2,4,0.468,0.178,7,0
10,2,2,4,0.068,0.225,7,0
10,2,2,4,0.225,0.204,7,0
10,2,2,4,0.094,0.248,7,0
10,1,1,4,0.358,0.22,7,0
10,1,1,4,0.685,0.202,7,0
10,2,2,4,0.136,0.195,7,0
10,2,2,4,0.096,0.194,7,0
10,2,1,4,0.274,0.172,7,0
10,2,1,4,0.387,0.24,7,0
10,2,2,4,0.627,0.181,7,0
10,1,2,4,0.171,0.211,7,0
10,2,2,4,0.151,0.205,7,0
10,1,1,4,0.214,0.169,7,0
10,1,1,4,0.225,0.208,7,0
10,2,2,4,0.173,0.222,7,0
10,1,1,4,0.15,0.201,7,0
10,2,2,4,0.033,0.216,7,0
10,1,1,4,0.303,0.202,7,0
10,2,2,4,0.124,0.206,7,0
10,1,2,4,0.185,0.204,7,0
10,1,2,4,0.259,0.152,7,0
10,1,1,4,0.039,0.211,7,0
10,1,1,4,0.178,0.198,7,0
10,1,1,4,0.195,0.192,7,0
10,2,1,1,0.268,0.544,7,0
10,2,2,4,0.268,0.141,7,0
10,1,1,4,0.158,0.162,7,0
10,2,2,4,0.427,0.214,7,0
10,2,2,4,0.27,0.191,7,0
10,1,1,4,0.477,0.142,7,0
10,2,2,4,0.292,0.157,7,0
10,1,1,4,0.537,0.115,7,0
10,1,1,4,0.28,0.156,7,0
10,2,2,4,0.258,0.176,7,0
10,2,2,4,0.257,0.223,7,0
10,2,2,4,0.319,0.161,7,0
10,1,1,4,0.392,0.194,7,0
10,1,2,2,0.306,0.213,7,0
10,2,2,2,0.153,0.165,7,0
10,2,2,4,0.128,0.174,7,0
10,1,1,4,0.519,0.19,7,0
10,2,2,4,0.176,0.16,7,0
10,2,2,4,0.164,0.161,7,0
10,2,2,4,0.529,0.233,7,0
10,2,2,4,0.274,0.213,7,0
10,1,1,4,0.694,0.163,7,0
10,1,2,4,2.628,0.192,7,0
10,1,1,4,0.484,0.236,7,0
10,2,2,4,0.436,0.234,7,0
10,1,1,4,0.627,0.16,7,0
10,2,2,2,0.28,0.262,7,0
10,1,1,4,0.365,0.178,7,0
10,2,2,4,0.215,0.223,7,0
10,2,2,2,0.206,0.846,7,0
10,1,1,1,0.577,0.3,7,0
10,1,1,1,0.543,0.182,7,0
10,2,2,4,0.224,0.22,7,0
10,1,1,1,0.364,0.323,7,0
10,1,1,4,0.215,0.182,7,0
10,2,1,4,0.262,0.205,7,0
10,1,1,4,0.809,0.128,7,0
10,1,1,4,0.654,0.162,7,0
10,1,1,4,0.19,0.199,7,0
10,1,2,4,0.217,0.276,7,0
10,2,2,4,0.881,0.183,7,0
10,2,2,4,0.276,0.186,7,0
10,1,1,4,0.382,0.178,7,0
10,1,2,4,0.245,0.235,7,0
10,1,2,4,0.241,0.195,7,0
10,2,2,4,0.329,0.196,7,0
10,1,1,4,0.266,0.165,7,0
10,2,1,1,0.28,0.268,7,0
10,1,1,4,0.285,0.236,7,0
10,2,2,4,0.2,0.17,7,0
10,2,2,4,0.204,0.181,7,0
10,2,1,4,0.462,0.175,7,0
10,2,2,4,0.425,0.187,7,0
10,2,2,4,0.155,0.164,7,0
10,2,2,4,0.149,0.148,7,0
10,2,2,4,0.124,0.141,7,0
10,1,1,4,0.173,0.157,7,0
10,2,2,4,0.28,0.187,7,0
10,1,1,4,0.377,0.161,7,0
10,2,2,4,0.454,0.163,7,0
10,2,2,4,0.207,0.146,7,0
10,1,1,4,0.194,0.182,7,0
10,2,2,4,0.151,0.191,7,0
10,1,1,4,0.213,0.224,7,0
10,1,1,4,0.272,0.2,7,0
10,2,2,4,0.213,0.15,7,0
10,2,2,2,0.216,0.526,7,0
10,1,1,4,0.302,0.164,7,0
10,2,2,4,0.487,0.265,7,0
10,1,1,4,0.461,0.162,7,0
10,2,2,4,0.323,0.187,7,0
10,2,2,4,0.413,0.127,7,0
10,1,1,4,0.361,0.132,7,0
10,2,2,4,0.356,0.145,7,0
10,1,1,4,0.374,0.169,7,0
10,2,2,4,0.365,0.182,7,0
10,2,2,4,0.474,0.163,7,0
10,1,1,4,0.245,0.175,7,0
10,1,2,4,0.514,0.319,7,0
10,2,2,4,0.283,0.142,7,0
10,2,2,4,0.367,0.199,7,0
10,2,2,4,0.207,0.171,7,0
10,2,1,4,0.241,0.236,7,0
10,1,1,4,4.843,0.239,7,0
10,1,1,4,0.509,0.148,7,0
10,2,2,4,0.394,0.201,7,0
10,1,1,4,0.177,0.169,7,0
10,1,1,4,0.187,0.157,7,0
10,1,1,4,0.294,0.158,7,0
10,1,1,4,0.108,0.166,7,0
10,2,2,4,0.07,0.187,7,0
10,2,2,4,0.335,0.169,7,0
10,1,1,4,0.095,0.166,7,0
10,1,1,4,0.151,0.152,7,0
10,1,2,4,0.086,0.202,7,0
10,2,2,4,0.162,0.194,7,0
10,2,2,4,0.187,0.194,7,0
10,1,1,4,0.113,0.169,7,0
10,2,2,4,0.183,0.19,7,0
10,1,1,4,0.152,0.188,7,0
10,1,1,4,0.184,0.207,7,0
10,2,1,4,0.24,0.206,7,0
10,1,1,4,0.178,0.194,7,0
10,1,2,4,0.133,0.207,7,0
10,1,2,4,0.202,0.234,7,0
10,2,2,4,0.434,0.185,7,0
10,1,1,4,0.191,0.176,7,0
10,1,2,4,0.124,0.172,7,0
10,2,1,1,0.339,0.527,7,0
10,2,2,4,0.189,0.156,7,0
10,1,2,4,0.571,0.223,7,0
10,1,1,4,0.498,0.184,7,0
10,2,2,4,0.315,0.151,7,0
10,2,2,4,0.188,0.159,7,0
10,2,1,4,0.383,0.301,7,0
10,1,1,4,0.467,0.146,7,0
10,1,1,4,0.196,0.17,7,0
10,1,1,4,0.157,0.157,7,0
10,2,2,4,0.126,0.178,7,0
10,2,2,4,0.253,0.175,7,0
10,1,1,2,0.155,0.331,7,0
10,1,1,1,0.248,0.172,7,0
10,1,1,1,0.264,0.199,7,0
10,1,1,1,0.356,0.226,7,0
10,2,2,4,0.246,0.191,7,0
10,2,2,4,0.423,0.218,7,0
10,2,2,4,0.333,0.168,7,0
10,1,1,4,0.241,0.234,7,0
10,2,2,4,0.238,0.184,7,0
10,1,1,1,0.293,0.24,7,0
10,1,1,1,0.118,0.153,7,0
10,1,1,1,0.285,0.136,7,0
10,1,1,1,0.28,0.153,7,0
10,1,1,1,0.269,0.181,7,0
10,2,2,4,0.203,0.148,7,0
10,2,2,4,0.082,0.198,7,0
10,2,2,4,0.221,0.164,7,0
10,1,1,4,0.148,0.186,7,0
10,1,1,4,0.198,0.179,7,0
10,2,2,4,0.566,0.2,7,0
10,2,2,4,0.163,0.16,7,0
10,2,2,4,0.329,0.218,7,0
10,2,1,1,0.218,0.189,7,0
10,1,1,4,0.164,0.178,7,0
10,2,2,4,0.144,0.188,7,0
10,1,1,4,0.346,0.207,7,0
10,1,1,4,0.21,0.178,7,0
10,1,2,4,0.391,0.199,7,0
10,2,2,4,0.523,0.181,7,0
10,2,1,1,0.297,0.235,7,0
10,1,1,1,0.299,0.182,7,0
10,2,2,4,0.237,0.22,7,0
10,2,2,4,0.489,0.175,7,0
10,1,1,4,0.199,0.173,7,0
10,2,2,4,0.419,0.179,7,0
10,1,1,4,0.917,0.222,7,0
10,2,2,2,2.649,0.843,7,0
10,2,2,4,0.564,0.17,7,0
10,2,2,4,0.274,0.191,7,0
10,1,1,1,0.287,0.216,7,0
10,1,1,4,0.224,0.152,7,0
10,1,1,4,0.254,0.189,7,0
10,1,1,4,0.193,0.172,7,0
10,2,2,4,0.369,0.181,7,0
10,1,1,4,0.14,0.227,7,0
10,2,2,4,0.23,0.229,7,0
10,1,2,4,0.097,0.302,7,0
10,1,2,4,0.341,0.183,7,0
10,2,2,4,0.107,0.2,7,0
10,1,1,4,0.222,0.163,7,0
10,1,1,4,0.189,0.147,7,0
10,1,1,4,0.195,0.18,7,0
10,2,2,4,0.092,0.179,7,0
10,1,1,1,0.437,0.282,7,0
10,2,2,4,0.184,0.182,7,0
10,1,2,4,0.205,0.195,7,0
10,2,2,4,0.338,0.166,7,0
10,2,2,4,0.75,0.198,7,0
10,2,2,4,0.18,0.14,7,0
10,2,1,1,0.272,0.3,7,0
10,2,2,4,0.364,0.181,7,0
10,1,1,1,0.373,0.237,7,0
10,1,1,4,0.549,0.199,7,0
10,1,2,4,0.257,0.153,7,0
10,1,2,2,0.182,0.506,7,0
10,1,1,4,0.23,0.242,7,0
10,1,1,4,0.109,0.183,7,0
10,1,1,4,0.197,0.148,7,0
10,1,1,4,0.048,0.142,7,0
10,2,2,4,0.209,0.158,7,0
